DNA replication	8.63989904729663e-06
V28	7.17769029920785e-05
Fungicide	6.69715867833182e-07
V55	3.1943346688839e-06
V33	2.64466838107232e-05
Sulfation	2.53709402186066e-06
V45	2.06610658432665e-06
V59	1.5222610266193e-06
V2	0.0273034112314425
V3	0.0159836383280996
V4	0.0128405769891362
V5	0.00914308604557868
V6	0.00562670162250141
V7	0.00474275032122689
V8	0.00413512643848149
V10	0.00350075234959406
V9	0.00339472061243456
V11	0.00288028244126316
V12	0.00188128886171733
V14	0.00136364005750714
V13	0.00120604986974679
V15	0.00120380305711357
V16	0.00117336413159101
V17	0.000899077443258947
V19	0.000805785400993611
V18	0.000751068146658245
V20	0.000624239569690784
V23	0.000394112810756767
V21	0.000364521734295773
V25	0.000342409690916134
V24	0.000338962570368174
V26	0.000294752350735069
V27	0.000211406254120539
V39	0.000147399912680061
Glutathione biosynthesis	-9.95578249111415e-05
Endosome	-9.87058313220078e-05
Copper	-9.86631955307831e-05
Bile acid catabolism	-9.84222723284594e-05
Selenium	-9.80485462489528e-05
Terminal addition	-9.79271841297744e-06
mRNA transport	-9.78633533129216e-06
Immunity	-9.71342858471897e-06
Calcium channel	-9.6062325901013e-07
Membrane attack complex	-9.51197993260099e-05
Cholesterol metabolism	-9.35809845733728e-06
Cyclosporin	-9.34780874582257e-06
Tryptophan catabolism	-9.32854939324056e-06
Ubiquinone	-9.3169637422761e-05
Osteogenesis	-9.31508659866418e-06
Peptide transport	-9.28181329160117e-05
Thick filament	-9.23578600354352e-05
GPI-anchor	-9.21189852624256e-05
Glycoprotein	-9.18019516917612e-07
Immunoglobulin V region	-9.15916113143896e-07
Biotin	-9.06411474380997e-07
Ubiquinone biosynthesis	-9.04873389049796e-07
IgA-binding protein	-9.04199538391531e-05
Nonsense-mediated mRNA decay	-9.03775578733264e-07
Ubl conjugation	-9.03212213907504e-05
Urea cycle	-8.99624448313838e-07
Acyltransferase	-8.97870864262792e-07
Peroxisome biogenesis	-8.83345098430815e-07
Copper transport	-8.81995354676086e-05
Sodium/potassium transport	-8.80640984863884e-05
Spermatogenesis	-8.80108462159621e-05
Cleavage on pair of basic residues	-8.7187099768409e-05
Tricarboxylic acid cycle	-8.70541149839562e-05
Mast cell degranulation	-8.69950016238353e-07
Branched-chain amino acid biosynthesis	-8.6923963861331e-07
Cobalamin	-8.68837030992571e-05
Muscle protein	-8.67590866591862e-05
Apoptosis	-8.65171267545836e-05
GMP biosynthesis	-8.64563454197673e-05
Heparin-binding	-8.62747349028643e-07
Nickel	-8.57830849678579e-06
